step,time_s,lin_vel_x,lin_vel_y,lin_vel_z,ang_vel_x,ang_vel_y,ang_vel_z,roll,pitch,lon_flap,lat_flap,pos_err_y,norm_state_0,norm_state_1,norm_state_2,norm_state_3,norm_state_4,norm_state_5,norm_state_6,norm_state_7,norm_state_8,norm_state_9,norm_state_10,collective,lateral_cyclic,longitudinal_cyclic,tail_rotor_cyclic
221,3.6999972,0.037681628,-0.03766027,0.13455415,-0.0140964445,0.060826957,-0.0033528493,0.0005600541,0.054350995,-0.0012353756,0.0136291105,-0.03663596,0.037663803,-0.037642475,0.13374797,-0.028185422,0.1210573,-0.006705598,0.0009334232,0.09033803,-0.0024707462,0.027251473,-0.036619578,0.98747236,-0.16769312,0.019039864,0.9787896
222,3.7166638,0.037791096,0.03895305,0.12100835,-0.0046317847,0.046272796,-0.003107735,0.0005501843,0.054273363,0.0001401261,0.00027649105,-0.03609676,0.037773114,0.038933363,0.12042115,-0.009263304,0.09228229,-0.00621539,0.0009169735,0.09020969,0.0002802522,0.00055298203,-0.03608109,0.519915,0.32918108,0.045550603,0.6405829
223,3.7333305,0.03760181,0.11409584,0.11100874,-0.0044397768,0.032547373,-0.0031355373,0.0005273717,0.05419907,0.0025351266,0.018266173,-0.03429785,0.0375841,0.11360331,0.11055499,-0.00887932,0.06500296,-0.006270992,0.00087895256,0.09008688,0.00507021,0.036516104,-0.03428441,-0.8781096,-0.23585244,0.0035950385,-0.2242072
224,3.7499971,0.0370035,0.1332139,0.10420677,0.008245069,0.024381598,-0.0036385385,0.0004888071,0.05433628,0.0018788609,-0.00047760457,-0.03217492,0.03698662,0.13243145,0.10383121,0.016488643,0.048724584,-0.0072769485,0.00081467826,0.09031371,0.003757704,-0.00095520884,-0.03216382,-0.9501219,0.17482579,0.02064495,-0.6982008
225,3.7666638,0.036816183,-0.015249218,0.117423475,0.007913398,0.041474476,-0.0040113283,0.00045959826,0.054467846,0.002353882,0.009100542,-0.032534957,0.036799558,-0.015248036,0.11688674,0.015825475,0.08275923,-0.008022484,0.00076599687,0.090531185,0.004707729,0.018199075,-0.032523483,0.96258944,-0.6167878,-0.123921424,0.9058155
226,3.7833304,0.036525212,-0.17232545,0.1397852,0.0142332185,0.092229225,-0.0044783694,0.00046895514,0.054704357,-0.0052332985,-0.027711183,-0.035529852,0.036508977,-0.17063968,0.1388818,0.02845875,0.18239447,-0.008956499,0.0007815917,0.090922125,-0.010466215,-0.05536569,-0.03551491,0.9999838,0.10416202,0.08126715,0.99979895
227,3.799997,0.03749563,-0.100164674,0.137859,-0.0050106547,0.08271572,-0.0034400169,0.00048705182,0.054620188,0.00078907097,-0.0132715665,-0.037321907,0.03747807,-0.09983103,0.13699225,-0.010020974,0.16393863,-0.0068799253,0.0008117528,0.09078301,0.0015781407,-0.0265369,-0.037304588,0.99947226,0.45781097,-0.027660733,0.9979682
228,3.8166637,0.037080232,-0.02354154,0.13076726,-0.014227021,0.06801,-0.0035965787,0.00048894074,0.05438252,-0.001030153,0.016149454,-0.03783185,0.03706325,-0.023537192,0.13002694,-0.028446365,0.13518731,-0.0071930336,0.000814901,0.090390146,-0.002060303,0.03228768,-0.037813812,0.97325075,-0.2296387,0.012009282,0.9845296
229,3.8333304,0.037140597,0.053043224,0.11661872,-0.00301212,0.053414658,-0.0033921828,0.00048084173,0.054331876,-0.00010800903,-0.0014054142,-0.037054352,0.037123527,0.052993532,0.11609291,-0.0060241674,0.106424764,-0.006784261,0.00080140267,0.09030643,-0.00021601806,-0.002810821,-0.037037402,0.18581396,0.38301656,0.054314453,0.7034644
230,3.849997,0.037011735,0.12648301,0.106920004,-0.003988103,0.038661987,-0.0033707526,0.00045968316,0.054265104,0.0028398864,0.020046463,-0.035045777,0.036994845,0.12581281,0.106514424,-0.0079760365,0.07717024,-0.006741403,0.0007661384,0.09019604,0.0056797117,0.040071458,-0.035031434,-0.9350273,-0.28424954,-0.0048495745,-0.07698164
231,3.8666637,0.036502853,0.105554596,0.09939239,0.009933056,0.01407245,-0.003934223,0.00040687763,0.05443056,0.0016216403,-0.0019285046,-0.033379015,0.036486648,0.10516431,0.099066384,0.0198635,0.02813747,-0.007868284,0.00067812926,0.090469554,0.0032432692,-0.00385699,-0.033366624,-0.7865899,0.14439094,-0.0148371,-0.74851876
232,3.8833303,0.03639083,-0.04973015,0.10979299,0.008593816,0.019981042,-0.0042559765,0.00035411498,0.05457365,0.00023254089,0.006427302,-0.034306217,0.036374774,-0.049689192,0.109353945,0.01718594,0.039940823,-0.008511747,0.0005901916,0.09070609,0.00046508174,0.012853896,-0.034292765,0.9954531,-0.5665709,-0.10196982,0.7877269
233,3.899997,0.036171764,-0.18720692,0.1330192,0.013057222,0.076159574,-0.0043021166,0.00035189558,0.054790825,-0.005488304,-0.026783194,-0.03754285,0.036155995,-0.18505017,0.13224016,0.026108509,0.15115198,-0.008604021,0.00058649253,0.09106505,-0.010976167,-0.053515214,-0.03752522,0.999994,0.12893486,0.08895068,0.9995382
234,3.9166636,0.037263006,-0.11110693,0.13325922,-0.0055422233,0.076605394,-0.0032131681,0.00036830685,0.054697994,0.0010377285,-0.01126995,-0.039513055,0.03724577,-0.110651985,0.13247597,-0.011083993,0.15202314,-0.006426248,0.00061384466,0.09091161,0.002075454,-0.022536084,-0.039492503,0.9997474,0.39152578,-0.03503551,0.9975799
235,3.9333303,0.03682641,-0.034479015,0.12569916,-0.013368584,0.061919,-0.0034190686,0.0003677059,0.054474805,-0.0012595507,0.013886285,-0.040200695,0.036809772,-0.034465358,0.12504129,-0.026730798,0.123208806,-0.0068380306,0.0006128431,0.09054269,-0.002519096,0.027765432,-0.040179055,0.9873784,-0.17279534,0.017760882,0.97934985
236,3.949997,0.036977652,0.04213827,0.11211119,-0.0037253282,0.047363658,-0.0031691568,0.00035790517,0.054412425,0.000052538002,0.00015916489,-0.03960083,0.036960807,0.04211335,0.111643836,-0.0074505187,0.09444499,-0.006338229,0.00059650856,0.09043957,0.000105076004,0.00031832978,-0.039580144,0.5118342,0.3348605,0.04320407,0.64408696
237,3.9666636,0.036843363,0.11727311,0.102150306,-0.0036147973,0.03359366,-0.003179581,0.00033538818,0.054351978,0.0023458495,0.018482357,-0.03774145,0.0368267,0.11673843,0.10179648,-0.007229469,0.0670864,-0.006359076,0.0005589802,0.09033965,0.0046916646,0.036947887,-0.037723538,-0.8803395,-0.24045582,0.0017945151,-0.21355194
238,3.9833302,0.03631582,0.13542412,0.09528191,0.0092201745,0.024870124,-0.0036450285,0.00029722365,0.054505523,0.0016501585,-0.00059697777,-0.035574067,0.036299866,0.13460228,0.094994605,0.01843826,0.049699266,-0.007289928,0.0004953727,0.09059347,0.0033003052,-0.001193955,-0.03555907,-0.94841564,0.17740043,0.019548876,-0.70141834
239,3.999997,0.03617024,-0.013304455,0.10832217,0.008805606,0.041168205,-0.00397244,0.00026850443,0.05465209,0.002137356,0.009144404,-0.035893932,0.036154475,-0.01330367,0.10790048,0.017609391,0.082150854,-0.007944713,0.00044750734,0.090835735,0.004274686,0.018286768,-0.035878524,0.96460736,-0.61901236,-0.1190004,0.90076804
240,4.0166636,0.035924897,-0.17017476,0.13077486,0.01515589,0.09216755,-0.0043965196,0.00027946447,0.054904275,-0.0051116776,-0.027818061,-0.038845345,0.03590945,-0.16855085,0.13003442,0.0303025,0.18227522,-0.008792813,0.00046577406,0.09125256,-0.010222999,-0.05557879,-0.038825817,0.9999849,0.09976286,0.08501926,0.999791
241,4.0333304,0.03690997,-0.09776783,0.12901121,-0.0041622175,0.083105765,-0.0033822986,0.0002991672,0.054834504,0.0010788413,-0.0135997655,-0.04059002,0.03689322,-0.09745751,0.12830019,-0.008324243,0.16469766,-0.006764494,0.00049861195,0.09113724,0.0021576793,-0.027192825,-0.040567745,0.99949074,0.4656492,-0.031972446,0.9979232
242,4.0499973,0.036464706,-0.021139346,0.12203358,-0.013606501,0.06840068,-0.003596355,0.00030166874,0.054607388,-0.001066729,0.01634213,-0.041052647,0.036448553,-0.021136198,0.12143139,-0.027206287,0.1359543,-0.007192586,0.0005027811,0.09076185,-0.0021334547,0.032672625,-0.0410296,0.9736566,-0.2327649,0.011058506,0.9844711
243,4.066664,0.036571328,0.05545135,0.10787552,-0.0022577997,0.053809386,-0.0033847012,0.00029426054,0.054569483,-0.0001850258,-0.0014564861,-0.04022772,0.036555033,0.055394582,0.107459,-0.0045155687,0.10720521,-0.006769299,0.0004904341,0.09069919,-0.00037005157,-0.002912964,-0.040206034,0.18746571,0.38605815,0.051702965,0.6994057
244,4.083331,0.03649595,0.12894365,0.09822738,-0.0032692486,0.03907838,-0.0033479896,0.00027401847,0.054514803,0.0026445007,0.020165708,-0.03817089,0.036479756,0.12823375,0.09791268,-0.006538404,0.07799801,-0.006695879,0.0004566974,0.09060881,0.005288952,0.040309563,-0.03815236,-0.934726,-0.28635445,-0.006132943,-0.07990159
245,4.099998,0.036045395,0.10821518,0.09079604,0.010734715,0.014837564,-0.0038726921,0.00022299313,0.054693658,0.0014181541,-0.0019749962,-0.03645259,0.036029793,0.10779473,0.09054735,0.02146613,0.02966642,-0.007745229,0.00037165516,0.090904444,0.0028363005,-0.003949972,-0.036436453,-0.78954357,0.14506346,-0.013969466,-0.7489203
246,4.116665,0.0359658,-0.047031112,0.10129681,0.009363189,0.020959819,-0.0041540717,0.00017291281,0.054849643,0.00014179118,0.0064192954,-0.037327718,0.0359503,-0.046996467,0.10095176,0.01872419,0.0418951,-0.008307952,0.00028818802,0.091162264,0.00028358237,0.012837886,-0.03731039,0.9953835,-0.56915694,-0.09758996,0.7909256
247,4.133332,0.03578683,-0.18485986,0.124580145,0.013821033,0.07712584,-0.0041822055,0.00017393635,0.05507977,-0.0053091734,-0.026942855,-0.040518247,0.03577156,-0.1827825,0.12393962,0.027635027,0.15303981,-0.008364216,0.0002898939,0.09154261,-0.010617948,-0.053833615,-0.04049609,0.99999416,0.1258457,0.0914816,0.9995499
248,4.1499987,0.036873147,-0.10876351,0.12484509,-0.00488929,0.07733717,-0.0031288012,0.00019280241,0.05499804,0.0013006963,-0.011559537,-0.042442493,0.036856446,-0.10833666,0.12420048,-0.009778268,0.15345255,-0.006257521,0.00032133734,0.09140753,0.0026013867,-0.023114955,-0.042417027,0.9997507,0.39982164,-0.038446926,0.9975921
249,4.1666656,0.036409117,-0.032130208,0.11740394,-0.012916745,0.062649935,-0.0033868751,0.00019372399,0.054782555,-0.0012647854,0.0141333435,-0.043084215,0.03639304,-0.032119155,0.116867475,-0.025827745,0.12464823,-0.006773647,0.0003228733,0.091051385,-0.0025295655,0.028259162,-0.043057576,0.9872959,-0.17805171,0.01658374,0.9798172
250,4.1833324,0.03659518,0.044491727,0.10380653,-0.0031019247,0.048093844,-0.003135926,0.00018539332,0.054730706,-0.000014882069,0.000031168573,-0.04243833,0.036578853,0.044462394,0.10343527,-0.0062037697,0.09589214,-0.0062717698,0.00030898885,0.09096568,-0.000029764138,0.000062337145,-0.04241287,0.5049211,0.34015122,0.04129108,0.6465509
251,4.1999993,0.036508586,0.119620755,0.09391838,-0.0030802798,0.034286454,-0.0031329733,0.0001644687,0.054679275,0.0021956584,0.018674783,-0.040533077,0.036492374,0.119053446,0.09364321,-0.006160482,0.06846563,-0.0062658647,0.00027411449,0.09088067,0.0043912884,0.03733221,-0.040510893,-0.882033,-0.24490646,0.00018537045,-0.20478001
252,4.216666,0.03604108,0.13694562,0.08703486,0.009888319,0.025125029,-0.0035686204,0.00012794655,0.054844014,0.0014601755,-0.00071921386,-0.03833352,0.036025483,0.1360959,0.08681576,0.01977406,0.050207805,-0.00713712,0.00021324425,0.091152966,0.0029203426,-0.0014384267,-0.038314756,-0.94683474,0.17968711,0.018773437,-0.7040633
253,4.233333,0.035932425,-0.011983275,0.099962786,0.009388865,0.040770464,-0.0038583386,0.00010099913,0.055000417,0.0019662373,0.009175698,-0.038624465,0.03591697,-0.011982702,0.09963115,0.018775523,0.08136069,-0.007716524,0.00016833188,0.091411464,0.003932454,0.018349336,-0.03860527,0.9662138,-0.6208757,-0.114768416,0.89621985
254,4.25,0.03572763,-0.1686619,0.12252207,0.015760878,0.09197226,-0.004248464,0.00011478752,0.055262927,-0.004995417,-0.02790853,-0.04154393,0.035712436,-0.1670806,0.12191264,0.03151132,0.1818976,-0.008496723,0.00019131253,0.091845304,-0.009990501,-0.055759165,-0.041520048,0.99998575,0.09573704,0.08814827,0.99978346
255,4.266667,0.036723636,-0.0960576,0.120931916,-0.003620046,0.08330849,-0.0032573089,0.00013726625,0.05520242,0.0013319715,-0.013891161,-0.043253575,0.036707137,-0.095763244,0.12034582,-0.0072399653,0.16509208,-0.0065145255,0.00022877708,0.09174531,0.0026639367,-0.027775178,-0.043226622,0.99950576,0.47228023,-0.03544142,0.99788046
256,4.283334,0.036252636,-0.01942332,0.11408466,-0.013266686,0.06860399,-0.003521589,0.0001416279,0.054981153,-0.0010811654,0.016498763,-0.04368121,0.036236763,-0.019420879,0.113592274,-0.026527148,0.13635339,-0.007043062,0.00023604649,0.09137962,-0.0021623275,0.032985557,-0.04365345,0.97400343,-0.23533046,0.010217877,0.98439527
257,4.3000007,0.036395557,0.05717348,0.09995042,-0.0018092076,0.054016437,-0.003307072,0.00013604293,0.054950867,-0.00023962889,-0.0014965832,-0.04282117,0.036379494,0.057111263,0.099618904,-0.0036183994,0.10761454,-0.0066140476,0.00022673821,0.09132957,-0.00047925775,-0.0029931576,-0.042795014,0.1891998,0.38825053,0.049560826,0.69554114
258,4.3166676,0.036363777,0.1307117,0.090374716,-0.002848502,0.03930582,-0.0032595268,0.00011773733,0.05490331,0.0024912874,0.020251025,-0.04072851,0.036347758,0.12997232,0.09012947,-0.0056969426,0.078450106,-0.0065189614,0.00019622887,0.09125096,0.0049825334,0.040479917,-0.040706005,-0.9343414,-0.28793377,-0.007221007,-0.08326507
259,4.3333344,0.035961214,0.11019378,0.08306377,0.011214711,0.0154024735,-0.0037538288,0.000069305206,0.05509019,0.0012552975,-0.0020107087,-0.038970917,0.03594572,0.10974992,0.082873255,0.02242566,0.030795207,-0.0075075165,0.00011550867,0.09155983,0.0025105895,-0.0040213955,-0.0389512,-0.7921841,0.14524928,-0.01308742,-0.7491062
260,4.3500013,0.03590904,-0.045003418,0.09369477,0.009818386,0.02177115,-0.0040028957,0.000022631217,0.055253815,0.00008058373,0.006397318,-0.039806057,0.035893615,-0.04497306,0.093421556,0.019634249,0.043514803,-0.00800562,0.00003771869,0.091830246,0.00016116747,0.012793938,-0.039785046,0.99530697,-0.5711827,-0.093880095,0.79411054
261,4.366668,0.035763677,-0.18314601,0.117051564,0.01426097,0.077913694,-0.0040188837,0.000027628303,0.055491474,-0.0051456476,-0.027076084,-0.042961977,0.035748437,-0.1811254,0.1165199,0.028514208,0.15457824,-0.008037594,0.000046047167,0.09222299,-0.010290932,-0.0540993,-0.042935565,0.9999943,0.1229847,0.093565226,0.99955994
262,4.383335,0.036842935,-0.10705394,0.11735506,-0.0045418716,0.07789123,-0.0029979213,0.00004972514,0.055415712,0.0015292503,-0.011813384,-0.044851772,0.036826275,-0.10664684,0.11681927,-0.009083494,0.15453438,-0.005995771,0.00008287523,0.0920978,0.003058491,-0.023622371,-0.04482172,0.9997532,0.40699288,-0.04115083,0.99759746
263,4.400002,0.036353968,-0.030415015,0.11004344,-0.01274561,0.06320326,-0.0033013443,0.0000530246,0.055203233,-0.001254099,0.014348147,-0.04545908,0.03633796,-0.03040564,0.109601386,-0.0254857,0.12573753,-0.0066025928,0.00008837433,0.09174666,-0.0025081926,0.028688421,-0.04542779,0.9872212,-0.18268232,0.015562887,0.98017436
264,4.416669,0.036565397,0.04621186,0.09646317,-0.0027816193,0.048646893,-0.003052515,0.000046932262,0.055156823,-0.00006197288,-0.00007972773,-0.044778656,0.03654911,0.046178993,0.09616508,-0.0055631814,0.09698795,-0.006104954,0.00007822044,0.091669954,-0.00012394576,-0.00015945546,-0.04474875,0.49908778,0.34449837,0.03979791,0.6481849
265,4.433336,0.03651609,0.12133648,0.08666399,-0.0028369862,0.034810457,-0.0030402197,0.000028282966,0.05510953,0.0020831716,0.018832225,-0.042838994,0.036499865,0.12074451,0.08644767,-0.0056739114,0.06950865,-0.0060803643,0.000047138274,0.0915918,0.004166319,0.03764665,-0.04281281,-0.88329303,-0.24865177,-0.0011869961,-0.19791645
266,4.4500027,0.036095522,0.13796517,0.07980313,0.010240946,0.02531222,-0.0034535476,-0.0000059681843,0.05528019,0.0013097075,-0.0008216705,-0.04061658,0.036079854,0.13709642,0.07963415,0.020479029,0.05058124,-0.0069069853,-0.0000099469735,0.09187383,0.002619409,-0.0016433395,-0.040594257,-0.94540495,0.1812991,0.018265957,-0.70603985
267,4.4666696,0.036016405,-0.011111649,0.09267132,0.009670342,0.040447753,-0.0037134108,-0.000030499248,0.055441387,0.0018374533,0.009188724,-0.040887095,0.03600084,-0.0111111915,0.09240694,0.019338274,0.0807195,-0.007426685,-0.000050832077,0.09214022,0.0036748901,0.018375378,-0.040864326,0.9674802,-0.6222408,-0.11124688,0.8923347
268,4.4833364,0.03584434,-0.16761635,0.11533947,0.016051402,0.09180275,-0.004077983,-0.0000133456015,0.055708945,-0.0048885313,-0.027979072,-0.04378341,0.035828996,-0.16606405,0.11483072,0.03209178,0.18156978,-0.0081557855,-0.000022242668,0.09258235,-0.0097767515,-0.05589981,-0.043755457,0.9999864,0.092240594,0.09071051,0.9997765
269,4.5000033,0.036845908,-0.09485543,0.113918364,-0.0033785147,0.08347443,-0.0031080379,0.000012400201,0.055652633,0.0015480649,-0.014134896,-0.04546749,0.03682924,-0.094571956,0.11342812,-0.0067569264,0.1654149,-0.0062159956,0.000020667001,0.092489295,0.00309612,-0.028262263,-0.04543618,0.9995179,0.47769997,-0.038129255,0.9978413
270,4.51667,0.03635094,-0.018215418,0.107203595,-0.01319441,0.06877046,-0.0034151918,0.00001920543,0.055432696,-0.0010778189,0.016626384,-0.045869593,0.036334936,-0.018213404,0.10679479,-0.026382696,0.13668013,-0.0068302774,0.000032009048,0.09212586,-0.0021556346,0.033240516,-0.04583745,0.9743056,-0.23738676,0.009486152,0.9843112
271,4.533337,0.036518954,0.05838731,0.09311323,-0.0016483108,0.05418627,-0.003201339,0.00001595009,0.05540521,-0.0002755822,-0.001523979,-0.044983894,0.036502726,0.05832105,0.09284506,-0.0032966097,0.107950255,-0.0064025903,0.000026583482,0.09208044,-0.0005511643,-0.0030479485,-0.044953577,0.19118367,0.38979435,0.047894612,0.69210595
272,4.550004,0.036519624,0.13196632,0.083619736,-0.0027066297,0.039494716,-0.0031466596,-0.000000001865503,0.05536009,0.0023773294,0.020314254,-0.042864937,0.036503397,0.13120556,0.08342538,-0.0054132063,0.07882556,-0.0062932363,-0.0000000031091716,0.09200587,0.004754623,0.040606167,-0.042838704,-0.9338911,-0.2891088,-0.008125842,-0.08646723
273,4.566671,0.036153164,0.11168924,0.076435246,0.011400494,0.01590614,-0.0036183519,-0.000045590576,0.055550106,0.0011297262,-0.002034597,-0.041077077,0.03613742,0.111227125,0.07628674,0.022797037,0.03180155,-0.0072365776,-0.00007598429,0.092319876,0.0022594484,-0.004069172,-0.041053988,-0.79471755,0.1452479,-0.012177968,-0.74904126
274,4.583338,0.036121715,-0.043450743,0.08720352,0.009987581,0.022510082,-0.0038425045,-0.00008874095,0.055716597,0.000046662288,0.0063779997,-0.04188112,0.036106013,-0.043423418,0.086983144,0.019972505,0.044989772,-0.0076848576,-0.00014790158,0.09259499,0.000093324576,0.012755307,-0.04185665,0.99522257,-0.5728384,-0.090891324,0.7969251
275,4.6000047,0.036001816,-0.18189415,0.11063785,0.014416748,0.07861274,-0.003851762,-0.00007970347,0.05595698,-0.005002735,-0.027182505,-0.04501112,0.03598627,-0.17991433,0.11018862,0.028825508,0.15594263,-0.007703372,-0.00013283912,0.09299218,-0.010005137,-0.054311514,-0.04498075,0.9999944,0.120341755,0.095259756,0.99956775
276,4.6166716,0.037071396,-0.10580743,0.11098915,-0.0044599962,0.07838294,-0.0028591563,-0.00005422802,0.055882733,0.0017224848,-0.012032448,-0.04687518,0.037054423,-0.105414346,0.110535644,-0.008919756,0.15549417,-0.0057182503,-0.00009038003,0.0928695,0.003444956,-0.024060253,-0.046840876,0.9997551,0.41314563,-0.04321579,0.99759716
277,4.6333385,0.036558658,-0.029163085,0.10380679,-0.012815866,0.063694425,-0.0032009198,-0.0000483043,0.05566919,-0.0012325039,0.0145351915,-0.04745677,0.03654238,-0.02915482,0.103435524,-0.02562612,0.1267042,-0.006401752,-0.00008050716,0.09251665,-0.002465003,0.029062197,-0.047421176,0.9871601,-0.18671092,0.01468237,0.98044014
278,4.6500053,0.036785744,0.047468554,0.09025819,-0.0027219835,0.049138155,-0.002956375,-0.000051956886,0.055623855,-0.000093677314,-0.00017244183,-0.046750516,0.03676916,0.047432933,0.090013884,-0.0054439134,0.097961135,-0.005912681,-0.00008659481,0.092441745,-0.00018735463,-0.00034488365,-0.046716485,0.4944566,0.3480696,0.038711533,0.6492319
279,4.666672,0.03676318,0.1225903,0.08055264,-0.0028417353,0.035279855,-0.0029377888,-0.000068194284,0.055576533,0.0020036707,0.018963864,-0.044785116,0.03674663,0.12197986,0.08037886,-0.0056834095,0.07044285,-0.00587551,-0.00011365714,0.09236355,0.00400732,0.037909552,-0.044755198,-0.8841624,-0.25178766,-0.0023590878,-0.19250663
280,4.683339,0.03637626,0.13866705,0.073734604,0.010327616,0.02553262,-0.0033353413,-0.00010007241,0.055748694,0.0011929219,-0.00090410747,-0.042546123,0.036360223,0.13778505,0.07360127,0.020652294,0.051020898,-0.006670584,-0.00016678734,0.09264802,0.0023858394,-0.001808213,-0.04252047,-0.94419235,0.1824968,0.018023178,-0.7073745
